Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,402,7216,5/10/2021,Teresa Guerrero,Chiquimula,Camotan,0-543-44619-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,448,4512,11/1/2021,Andrea Guerrero,Alta Verapaz,Coban,1-4669-4533-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,350,3494,10/26/2021,Cecilia Aguilar,Jutiapa,Asuncion Mita,1-139-86339-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,245,5942,1/21/2021,Mirta Aguilar,Alta Verapaz,Tactic,1-995082-36-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,122,5116,12/21/2021,Simon Cortes,Santa Rosa,San Juan Tecuaco,0-19-090625-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,633,4137,6/12/2021,Emilio Reyes,Quetzaltenango,San Carlos Sija,1-02-209795-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,298,665,5/21/2021,Raul Paredes,Chimaltenango,Comalapa,0-9816434-9-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,348,2690,12/23/2021,Lucia Romero,El Progreso,Morazan,0-377-87524-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,754,2517,9/28/2021,Rosario Flores,Sacatepequez,Pastores,0-207-79466-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,884,2423,6/22/2021,Manuel Velasquez,Suchitepequez,Patulul,1-78560-839-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,507,2846,10/20/2021,Julio Cruz,El Progreso,Guastatoya,0-273-31383-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,686,1057,12/11/2021,Ismael Campos,El Progreso,Morazan,0-913671-51-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,565,7565,5/10/2021,Francisco Castillo,Jutiapa,Jutiapa,1-83909-612-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,786,7874,3/13/2021,Susana Torres,Suchitepequez,San Bernardino,0-620-44185-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,341,5074,2/10/2021,Patricia Diaz,Chimaltenango,Tecpan Guatemala,0-229-23623-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,276,6271,1/8/2021,Felipe Pacheco,Solola,San Lucas Toliman,0-05-610607-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,393,2973,4/23/2021,Arturo Hernandez,Guatemala,San Miguel Petapa,0-657-72654-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,825,7276,1/2/2021,Samuel Castillo,Quetzaltenango,Quetzaltenango,0-315-69784-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,798,1775,4/19/2021,Lorena Cabrera,San Marcos,Sibinal,1-167-20400-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,603,5308,2/7/2021,Diego Mendoza,Peten,Poptun,0-04-855536-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,136,4782,4/23/2021,Paola Lopez,Baja Verapaz,San Jeronimo,1-261-92055-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,985,6302,7/13/2021,Esteban Castro,Alta Verapaz,Santa Cruz Verapaz,0-02-818376-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,837,5498,11/4/2021,Miguel Ramirez,Totonicapan,San Andres Xecul,1-4997-9227-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,814,1714,12/30/2021,Lucia Vega,Peten,Flores,0-04-392454-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,591,6198,9/15/2021,Roberto Ibarra,Huehuetenango,Colotenango,1-4390-2369-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,592,3256,5/28/2021,Mirta Acosta,Quetzaltenango,Cantel,0-03-696784-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,413,5121,10/18/2021,Yolanda Romero,Suchitepequez,San Antonio Suchitepequez,1-945176-28-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,799,2089,9/21/2021,Hugo Campos,Suchitepequez,Chicacao,1-268-91173-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,160,3835,6/29/2021,Cristian Ramirez,San Marcos,Tejutla,1-952103-58-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,899,963,3/7/2021,Eduardo Diaz,San Marcos,San Marcos,1-79567-189-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,346,6118,6/5/2021,Marcos Cruz,Chimaltenango,Comalapa,1-62583-341-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,887,5300,9/16/2021,Lucia Silva,San Marcos,Tejutla,0-229-63463-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,268,2165,10/15/2021,Cecilia Gomez,Huehuetenango,Huehuetenango,1-5099-2381-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,420,4470,4/22/2021,Mirta Morales,El Progreso,San Agustin Acasaguastlan,0-06-246332-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,482,6299,9/30/2021,Beatriz Mendoza,Solola,San Juan La Laguna,0-01-627073-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,284,7446,3/29/2021,Rosa Alvarez,El Progreso,Sanarate,0-935991-19-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,251,2946,8/28/2021,Francisco Cruz,Jalapa,Monjas,0-9536931-0-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,237,6588,8/18/2021,Miguel Chavez,Sacatepequez,Jocotenango,0-603-58196-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,460,7083,5/18/2021,Mirta Espinoza,Alta Verapaz,Tactic,1-334-99930-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,487,7535,5/16/2021,Ines Alvarez,Solola,Solola,1-83409-618-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,350,7398,4/1/2021,Enrique Castillo,Chiquimula,Camotan,1-224-72232-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,877,2016,7/10/2021,Eduardo Castro,Guatemala,Villa Nueva,1-4041-9973-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,237,4875,9/4/2021,Salvador Castro,Izabal,Livingston,1-360-17605-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,102,2938,9/11/2021,Julio Cabrera,Suchitepequez,San Antonio Suchitepequez,0-7592-0643-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,906,6844,7/17/2021,Carmen Rojas,Baja Verapaz,Rabinal,1-02-686349-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,914,2651,7/18/2021,Enrique Castillo,Escuintla,La Gomera,1-05-959020-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,945,3938,12/21/2021,Sofia Gonzalez,Suchitepequez,Patulul,1-915963-69-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,417,2937,8/9/2021,Antonio Cortes,Alta Verapaz,Tucuru,1-80446-143-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,719,1417,5/15/2021,Esperanza Vega,Sacatepequez,Ciudad Vieja,0-18-675125-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,190,2661,5/14/2021,Marcelo Vega,Sacatepequez,Ciudad Vieja,1-143-18840-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,201,5990,9/20/2021,Pilar Paredes,Peten,Sayaxche,0-85278-419-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,745,3165,9/4/2021,Natalia Campos,Chiquimula,Esquipulas,1-5057-4785-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,837,854,10/19/2021,Adriana Medina,Baja Verapaz,Cubulco,1-178-15469-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,629,3851,12/6/2021,Fabiola Lopez,Jalapa,Mataquescuintla,1-332-10903-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,681,4264,7/7/2021,Josefa Cruz,Jutiapa,Jutiapa,0-19-291461-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,889,7249,3/29/2021,Margarita Jimenez,Jalapa,San Pedro Pinula,1-08-277474-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,346,5632,12/28/2021,Ernesto Rivera,Baja Verapaz,Purulha,0-7744-6273-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,238,7985,9/4/2021,Javier Rojas,Guatemala,Villa Nueva,1-66364-994-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,270,4070,10/18/2021,Tomas Flores,Quiche,Chichicastenango,1-4766-0942-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,988,2626,6/3/2021,Susana Soto,Jalapa,Jalapa,0-8338-8686-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,574,1490,3/22/2021,Gustavo Paredes,Jutiapa,El Progreso,1-08-446109-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,544,5364,6/7/2021,Felipe Cabrera,Huehuetenango,San Juan Atitan,0-458-14098-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,929,965,12/3/2021,Raul Lopez,Jutiapa,Asuncion Mita,0-87262-460-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,701,515,12/30/2021,Tomas Reyes,Solola,Solola,0-9996385-7-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,251,5232,10/28/2021,Rafael Castro,Alta Verapaz,San Cristabal Verapaz,1-4370-2919-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,687,5484,12/2/2021,Alonso Lopez,Chiquimula,Esquipulas,0-04-169319-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,975,2540,11/22/2021,Gustavo Rodriguez,Solola,San Juan La Laguna,0-01-750861-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,567,5179,11/20/2021,Salvador Leon,Jalapa,Mataquescuintla,0-07-401534-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,372,5402,2/21/2021,Marcos Castro,San Marcos,San Marcos,0-7442-4653-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,360,3694,6/20/2021,Tomas Martinez,Escuintla,Tiquisate,1-85563-716-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,149,1933,6/13/2021,Diego Cruz,Alta Verapaz,Coban,0-629-61398-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,359,4229,9/1/2021,Carmen Medina,Baja Verapaz,Salama,0-8370-3586-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,385,6685,6/4/2021,Silvia Molina,Jutiapa,Asuncion Mita,0-7494-6999-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,489,4007,1/26/2021,Miguel Mendoza,Escuintla,La Gomera,1-75357-221-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,510,3848,3/19/2021,Olga Ortiz,Jutiapa,El Progreso,0-9528531-7-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,302,4463,4/21/2021,Hugo Ortiz,Peten,Sayaxche,0-559-98477-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,984,860,6/30/2021,Gustavo Flores,Retalhuleu,Nuevo San Carlos,0-9532284-8-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,916,4872,8/22/2021,Veronica Soto,Jutiapa,Asuncion Mita,0-616-14511-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,572,7913,12/7/2021,Alejandro Gomez,Baja Verapaz,Rabinal,1-79133-754-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,334,637,1/29/2021,Pedro Vega,San Marcos,San Pedro Sacatepequez,1-85153-679-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,277,3566,8/4/2021,Estela Rivera,Guatemala,Villa Nueva,0-01-730480-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,538,6459,9/21/2021,angela Reyes,Chiquimula,Camotan,1-256-69192-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,769,1190,9/18/2021,Andrea Jimenez,San Marcos,San Marcos,0-288-84931-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,517,7268,8/15/2021,Vicente Rojas,San Marcos,San Marcos,0-8478-5163-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,466,3422,12/1/2021,Rosario Navarro,Guatemala,Mixco,1-08-184317-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,435,5028,5/13/2021,Cecilia Martinez,Suchitepequez,San Antonio Suchitepequez,1-72538-273-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,968,6606,4/11/2021,Tomas Vega,Zacapa,La Union,0-7713-3513-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,553,2942,3/9/2021,Elena Cabrera,Solola,Solola,1-295-86847-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,917,4931,1/7/2021,Ignacio Rodriguez,Solola,San Pedro La Laguna,1-887312-89-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,164,2928,8/11/2021,Adriana Rivera,Sacatepequez,Antigua Guatemala,0-378-36492-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,205,4985,9/12/2021,Adrian Diaz,Chimaltenango,Comalapa,1-949357-55-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,971,1940,7/22/2021,Gloria Romero,Chiquimula,Camotan,0-698-57836-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,991,1363,7/22/2021,Oscar Romero,Jutiapa,Jutiapa,0-07-381066-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,826,6139,4/19/2021,Sofia Gomez,Solola,Solola,1-62026-687-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,243,7587,8/4/2021,Veronica Martinez,Chiquimula,San Jose La Arada,0-689-03463-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,543,7789,1/28/2021,Carmen Perez,Guatemala,Santa Catarina Pinula,1-60666-173-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,146,1670,12/7/2021,Aurora Leon,Chiquimula,San Jose La Arada,1-4019-6418-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,515,3620,6/16/2021,Martin Salazar,Huehuetenango,Colotenango,1-02-229271-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,393,3416,9/6/2021,Sandra Romero,Quetzaltenango,San Carlos Sija,1-4533-9686-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,774,7699,8/28/2021,Jose Medina,Baja Verapaz,Purulha,1-343-36956-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,758,3853,12/7/2021,Adrian Mendoza,Chimaltenango,Tecpan Guatemala,1-01-419374-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,463,1812,11/7/2021,Carmen Aguilar,Sacatepequez,Antigua Guatemala,0-17-216682-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,820,5278,2/17/2021,Gloria Cruz,Huehuetenango,Colotenango,0-668-39457-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,584,7271,7/12/2021,Diego Rodriguez,Jalapa,Mataquescuintla,1-960336-77-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,485,5216,10/31/2021,Andrea Ramos,Santa Rosa,Santa Maria Ixhuatan,0-558-36024-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,989,1568,5/10/2021,Luz Guerrero,Retalhuleu,Retalhuleu,1-5389-0111-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,127,6573,4/14/2021,Carolina Lopez,Suchitepequez,Patulul,1-5107-6033-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,377,5625,12/2/2021,Marcela Morales,Quetzaltenango,Salcaja,1-941362-74-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,646,5326,3/4/2021,Carolina Rojas,Totonicapan,San Cristobal Totonicapan,0-429-09283-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,966,1399,12/20/2021,Cristian Aguilar,Solola,San Lucas Toliman,0-457-87741-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,684,7648,11/4/2021,Rosa Rodriguez,Totonicapan,Totonicapan,0-245-70541-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,946,1231,8/15/2021,Claudia Gonzalez,Suchitepequez,Chicacao,0-931241-39-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,726,7576,3/15/2021,Francisco Guerrero,Retalhuleu,Nuevo San Carlos,1-5321-2666-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,955,6058,12/26/2021,Vicente Ibarra,Chimaltenango,Comalapa,1-936433-10-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,834,4606,12/3/2021,Emilio Pacheco,Suchitepequez,Patulul,1-206-60918-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,700,4129,7/11/2021,Fernando Rodriguez,Sacatepequez,Antigua Guatemala,0-202-50263-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,980,5239,3/30/2021,Vicente Gonzalez,Zacapa,Gualan,1-197-71537-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,980,807,7/31/2021,Miguel Espinoza,Izabal,El Estor,1-216-14761-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,629,6997,4/13/2021,Julia Navarro,Izabal,Morales,1-06-585149-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,169,6359,10/26/2021,Arturo Guerrero,Jutiapa,Santa Catarina Mita,0-9782704-8-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,664,6322,6/24/2021,Maria Cortes,Guatemala,Mixco,0-7379-9054-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,724,2311,11/29/2021,Esteban Gomez,Escuintla,Santa Lucia Cotzumalguapa,1-84424-055-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,486,7064,7/26/2021,Yolanda Leon,Totonicapan,Totonicapan,0-405-54805-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,789,2863,11/21/2021,Paola Gomez,Jutiapa,Asuncion Mita,0-516-37092-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,308,2171,10/10/2021,Daniel Chavez,Quetzaltenango,Quetzaltenango,1-7379802-8-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,470,3184,6/22/2021,Yolanda Vargas,Baja Verapaz,Purulha,1-4896-8540-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,134,2527,3/25/2021,Antonio Cruz,Quiche,Chichicastenango,0-939312-35-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,479,1567,7/16/2021,Beatriz Gomez,Quetzaltenango,Quetzaltenango,0-10-566912-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,456,1624,9/5/2021,Ana Ramos,San Marcos,Tejutla,1-07-825530-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,830,1485,7/19/2021,Elena Lopez,Alta Verapaz,San Cristabal Verapaz,0-06-996176-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,984,2238,11/8/2021,Ismael Campos,Peten,Poptun,0-433-41483-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,719,7498,8/10/2021,Arturo Vazquez,Retalhuleu,San Sebastian,0-693-18611-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,910,1916,10/5/2021,Carlos Aguilar,Quetzaltenango,San Carlos Sija,0-223-40427-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,669,7217,10/18/2021,Jose Guerrero,Jutiapa,Agua Blanca,1-72588-310-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,423,7734,7/28/2021,Ramon Ponce,Quetzaltenango,San Carlos Sija,1-903195-26-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,680,2338,5/14/2021,Yolanda Ramirez,Quetzaltenango,Olintepeque,0-922450-88-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,524,7827,1/28/2021,Raul Acosta,Suchitepequez,San Bernardino,0-7275-8585-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,379,2165,7/13/2021,Pedro Reyes,Solola,San Juan La Laguna,0-688-44707-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,969,4982,12/4/2021,Silvia Chavez,Sacatepequez,Jocotenango,1-01-889426-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,833,7277,4/13/2021,Tomas Ponce,Alta Verapaz,Coban,1-205-54418-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,535,2713,6/29/2021,Gloria Ibarra,Suchitepequez,Chicacao,0-86592-581-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,178,5573,6/6/2021,Andrea Mendoza,Baja Verapaz,San Jeronimo,1-68313-522-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,255,1316,4/4/2021,Jorge Velasquez,Guatemala,Villa Nueva,1-68428-099-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,729,6809,1/10/2021,Luisa Cortes,Jalapa,Monjas,0-283-84096-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,821,6546,5/10/2021,Veronica Velasquez,Totonicapan,San Bartolo,0-656-18128-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,612,6800,10/8/2021,Adrian Fernandez,Izabal,Puerto Barrios,0-672-42064-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,188,7881,2/21/2021,Andres Mendoza,Quiche,Nebaj,0-7489-2577-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,110,4806,9/2/2021,Antonio Alvarez,Baja Verapaz,Purulha,1-142-26427-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,442,516,3/15/2021,Fabiola Vazquez,Totonicapan,San Andres Xecul,1-5260-7340-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,514,2339,6/19/2021,Rosario Diaz,Totonicapan,San Bartolo,0-305-57053-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,668,5475,1/29/2021,Mariana Alvarez,Alta Verapaz,Coban,1-365-20808-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,400,3112,1/22/2021,Pedro Hernandez,Chiquimula,San Jose La Arada,1-913830-74-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,705,1898,8/4/2021,Estela Mendoza,San Marcos,San Pedro Sacatepequez,0-666-09589-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,881,4769,4/26/2021,Sergio Perez,Suchitepequez,San Bernardino,1-80053-236-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,140,7822,1/18/2021,Yolanda Aguilar,Quiche,Uspantan,1-82779-833-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,326,2446,12/3/2021,Ana Cabrera,El Progreso,Guastatoya,1-08-324663-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,333,2281,9/14/2021,Gabriela Pacheco,Baja Verapaz,Salama,1-09-482799-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,914,4127,12/15/2021,Carmen Leon,Alta Verapaz,Tactic,0-9785895-6-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,303,6492,9/21/2021,Ramon Salazar,Quiche,Nebaj,0-541-55149-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,704,5988,4/28/2021,Jose Jimenez,Alta Verapaz,Tactic,1-57678-483-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,227,904,9/16/2021,Yolanda Gonzalez,Izabal,Livingston,0-18-167545-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,508,4297,7/6/2021,Antonio Alvarez,Solola,Solola,1-4927-1923-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,267,4037,9/16/2021,Enrique Paredes,Huehuetenango,Huehuetenango,1-4057-1007-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,866,3617,6/4/2021,Raul Cruz,Chiquimula,Esquipulas,1-376-63497-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,616,3618,5/2/2021,Ramon Alvarez,Solola,Panajachel,1-4526-9444-3
