Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,149,2144,9/23/2022,Miguel Alvarez,Huehuetenango,San Juan Atitan,1-5119-3725-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,214,2056,10/30/2022,Pilar Diaz,Quetzaltenango,Quetzaltenango,1-77370-797-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,783,4499,4/18/2022,Cristian Navarro,Chimaltenango,Tecpan Guatemala,0-07-969858-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,236,3929,3/18/2022,Ramon Hernandez,Sacatepequez,Pastores,0-9918032-4-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,478,7531,12/27/2022,Maria Acosta,Solola,San Lucas Toliman,1-69328-023-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,663,7752,4/2/2022,Adrian Acosta,Sacatepequez,Sumpango,1-964550-03-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,960,5265,5/11/2022,Alejandro Mendoza,San Marcos,Concepcion Tutuapa,0-291-23674-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,724,6316,3/26/2022,Diana Ponce,Quiche,Uspantan,0-00-532409-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,809,7290,6/3/2022,Eduardo Guerrero,Sacatepequez,Ciudad Vieja,0-87553-052-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,197,7763,7/17/2022,Rafael Paredes,Jutiapa,Agua Blanca,0-515-90643-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,228,4333,5/22/2022,Maria Navarro,Chiquimula,Esquipulas,0-610-44818-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,871,4751,1/29/2022,Estela Medina,Zacapa,Teculutan,1-4508-9590-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,872,1771,8/4/2022,Pilar Romero,Zacapa,Gualan,0-383-62059-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,210,687,2/12/2022,Monica Sanchez,Suchitepequez,San Antonio Suchitepequez,0-08-202683-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,865,5112,6/16/2022,Felipe Hernandez,Totonicapan,Momostenango,0-433-07783-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,817,1133,7/28/2022,Elena Reyes,Peten,San Benito,1-904898-59-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,940,3133,11/5/2022,Felipe Cruz,Peten,San Benito,1-70150-653-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,576,2744,2/8/2022,Javier Aguilar,Jalapa,San Pedro Pinula,0-9548131-8-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,305,3891,5/5/2022,Miguel Ortiz,Alta Verapaz,Tucuru,0-522-22913-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,149,7011,11/15/2022,Esperanza Espinoza,San Marcos,Tejutla,1-171-53722-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,779,4076,12/8/2022,Alejandro Pacheco,Izabal,Los Amates,1-07-337135-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,487,7893,1/7/2022,Rosario Castillo,El Progreso,San Agustin Acasaguastlan,1-289-85659-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,751,2576,4/12/2022,Susana Pacheco,Chiquimula,Esquipulas,1-5190-0527-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,492,3755,2/23/2022,Eduardo Torres,Totonicapan,Momostenango,1-339-89870-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,408,3697,7/5/2022,Marcos Ortiz,Chiquimula,Esquipulas,1-871112-47-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,959,5702,8/31/2022,Pilar Diaz,Quiche,Santo Tomas Chichicastenango,1-296-23740-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,961,6609,12/21/2022,Arturo Lopez,Escuintla,Tiquisate,1-78000-679-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,135,7380,7/5/2022,Rafael Castro,Chiquimula,Chiquimula,0-7108-4621-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,902,7504,2/13/2022,Alonso Alvarez,Totonicapan,San Andres Xecul,0-436-86169-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,670,561,7/3/2022,Andrea Ramirez,Suchitepequez,San Bernardino,0-8367-0095-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,588,3012,5/4/2022,Felipe Romero,Sacatepequez,Sumpango,1-231-64690-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,602,6084,9/15/2022,Fabiola Rodriguez,Izabal,El Estor,1-391-94235-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,854,4454,5/11/2022,Ignacio Campos,Suchitepequez,San Antonio Suchitepequez,0-9661591-0-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,550,3459,12/22/2022,Aurora Guerrero,Chiquimula,Esquipulas,0-7153-6789-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,435,6482,5/31/2022,Ricardo Acosta,Alta Verapaz,Santa Cruz Verapaz,1-5023-8595-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,109,6135,10/19/2022,Carlos Pacheco,Huehuetenango,San Juan Atitan,1-06-775351-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,576,3385,5/21/2022,Raul Garcia,Jutiapa,El Progreso,1-128-16759-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,568,6097,11/29/2022,Natalia Guzman,Alta Verapaz,Santa Cruz Verapaz,0-05-797875-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,728,4934,7/11/2022,Sandra Diaz,Suchitepequez,Chicacao,1-76928-245-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,920,4518,3/18/2022,Marcelo Gomez,Huehuetenango,San Juan Atitan,0-597-63089-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,773,6049,6/19/2022,Juana Medina,Retalhuleu,San Felipe,0-531-52944-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,423,4725,12/1/2022,Esperanza Cabrera,Sacatepequez,Antigua Guatemala,1-02-919030-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,160,6749,9/15/2022,Maria Vega,Jalapa,San Luis Jilotepeque,0-580-34951-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,899,5782,5/9/2022,Claudia Cortes,Guatemala,Villa Nueva,1-81393-121-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,976,3675,11/13/2022,Gustavo Alvarez,Guatemala,San Miguel Petapa,1-347-38135-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,834,4454,5/24/2022,Alejandro Chavez,Huehuetenango,La Democracia,1-988524-49-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,640,2022,9/1/2022,Olga Ponce,El Progreso,San Agustin Acasaguastlan,0-475-70000-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,598,1318,1/21/2022,Estela Chavez,Escuintla,Santa Lucia Cotzumalguapa,1-329-02547-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,660,1785,1/16/2022,Gustavo Rodriguez,Quiche,Chichicastenango,1-198-17898-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,354,6899,1/24/2022,Olga Rodriguez,Izabal,El Estor,0-914560-23-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,118,3861,8/30/2022,Ruth Alvarez,Solola,Panajachel,1-160-99598-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,331,3584,7/10/2022,Cristian Pacheco,Izabal,Puerto Barrios,0-513-83487-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,182,6006,7/3/2022,Roberto Alvarez,Quiche,Santo Tomas Chichicastenango,1-112-95776-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,275,2107,8/14/2022,Gabriel Perez,Zacapa,Gualan,0-617-56989-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,105,6064,12/24/2022,Patricia Velasquez,Zacapa,Rio Hondo,0-324-02098-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,477,3319,3/11/2022,Yolanda Castro,Retalhuleu,Nuevo San Carlos,1-4577-0535-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,950,7558,2/8/2022,Esteban Ortiz,Chiquimula,Chiquimula,0-642-28565-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,591,2250,10/4/2022,Arturo Fernandez,Peten,San Benito,1-55232-875-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,211,820,8/3/2022,Rafael Romero,Sacatepequez,Ciudad Vieja,1-08-642961-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,140,7268,1/6/2022,Ana Navarro,Zacapa,Zacapa,1-5461-5146-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,919,4108,1/11/2022,Tomas Ibarra,Baja Verapaz,Purulha,1-05-236200-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,622,3433,5/19/2022,Patricia Ortiz,Jalapa,San Luis Jilotepeque,0-427-46750-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,889,7976,3/18/2022,Josefa Vega,Quetzaltenango,Salcaja,1-224-14512-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,359,3599,3/26/2022,Maria Hernandez,Suchitepequez,San Antonio Suchitepequez,1-304-57564-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,771,5940,1/27/2022,Ramon Alvarez,Alta Verapaz,Tucuru,0-402-15149-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,756,6965,5/20/2022,Salvador Alvarez,Chimaltenango,San Martin Jilotepeque,0-679-18638-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,632,4195,5/13/2022,Raquel Acosta,San Marcos,San Pedro Sacatepequez,0-9690551-7-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,964,4193,9/8/2022,Simon Vega,Totonicapan,San Andres Xecul,1-71334-243-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,687,6431,12/21/2022,Ignacio Ramirez,Baja Verapaz,Purulha,0-05-061001-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,576,3589,4/18/2022,Javier Ortiz,Chimaltenango,Patzun,1-164-83170-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,651,2156,4/26/2022,Jose Vazquez,Sacatepequez,Pastores,1-365-14269-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,442,6817,6/14/2022,Alfredo Rivera,Huehuetenango,Colotenango,1-101-32980-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,429,3548,2/12/2022,Rafael Ortiz,Jutiapa,Santa Catarina Mita,1-57937-119-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,126,4564,9/24/2022,Alejandra Acosta,Alta Verapaz,Santa Cruz Verapaz,1-01-345738-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,500,6532,4/14/2022,Antonio Molina,Baja Verapaz,Salama,0-88858-086-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,528,1946,5/9/2022,Rosario Vazquez,Quetzaltenango,Quetzaltenango,1-83551-358-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,937,3543,5/11/2022,Mariana Guzman,San Marcos,Sibinal,1-72523-561-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,738,7042,3/3/2022,Ismael Chavez,Izabal,El Estor,1-4240-7414-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,364,7010,6/12/2022,Lucia Ponce,Chimaltenango,Comalapa,1-67341-976-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,376,1105,1/16/2022,Julia Ramirez,Jutiapa,Jutiapa,1-05-759715-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,639,802,11/29/2022,Ramon Ponce,Chiquimula,Esquipulas,0-01-669242-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,243,1812,11/4/2022,Aurora Romero,Quetzaltenango,San Carlos Sija,1-337-72811-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,693,7146,3/10/2022,Aurora Velasquez,El Progreso,Sanarate,1-128-99811-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,161,3632,7/20/2022,Alfredo Silva,Jutiapa,Agua Blanca,1-00-324378-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,273,545,12/13/2022,Josefa Guerrero,San Marcos,Sibinal,0-687-07699-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,858,4605,7/19/2022,Lucia Diaz,Huehuetenango,Huehuetenango,0-8354-0333-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,300,6752,6/22/2022,Sebastian Torres,Zacapa,La Union,0-06-153523-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,743,7722,6/20/2022,Salvador Leon,Jutiapa,El Progreso,0-542-98715-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,837,4398,7/1/2022,Ignacio Gomez,Sacatepequez,Ciudad Vieja,0-334-50751-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,637,4553,9/19/2022,Diego Velasquez,Sacatepequez,Ciudad Vieja,0-913954-01-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,326,4272,7/25/2022,Manuel Torres,Chiquimula,Concepcion Las Minas,0-291-14090-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,814,4224,7/1/2022,Adrian Fernandez,Izabal,Morales,0-87651-917-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,973,1471,4/16/2022,Eduardo Sanchez,Alta Verapaz,Santa Cruz Verapaz,1-199-19701-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,178,7826,5/18/2022,Lucia Pacheco,Huehuetenango,San Juan Atitan,1-211-44778-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,788,7460,6/12/2022,Pedro Sanchez,Huehuetenango,Colotenango,1-66169-455-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,966,590,7/21/2022,Diego Ponce,Jutiapa,El Progreso,1-913201-13-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,676,6962,6/3/2022,Susana Martinez,Alta Verapaz,Tactic,0-446-86062-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,705,7120,8/15/2022,Laura Molina,Solola,Solola,1-60446-990-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,125,1711,2/18/2022,Vicente Martinez,Escuintla,Santa Lucia Cotzumalguapa,0-211-33698-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,547,4088,7/10/2022,Ruth Torres,Jalapa,Monjas,1-907743-48-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,654,3421,9/30/2022,Vicente Ponce,Solola,San Pedro La Laguna,0-251-39939-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,297,4760,3/26/2022,Mirta Romero,Jalapa,Jalapa,0-659-19701-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,160,4919,3/12/2022,Vicente Chavez,El Progreso,San Agustin Acasaguastlan,0-206-76848-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,615,2791,10/5/2022,Miguel Pacheco,Quiche,Chichicastenango,0-9977571-2-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,224,6662,12/2/2022,Martin Navarro,Totonicapan,Totonicapan,1-283-58462-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,769,4431,6/24/2022,Ruth Medina,Suchitepequez,San Bernardino,1-71458-163-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,731,7504,4/5/2022,Adrian Cortes,Quetzaltenango,Salcaja,1-4802-2611-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,103,741,10/4/2022,Aurora Pacheco,Chimaltenango,Tecpan Guatemala,0-8078-6372-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,830,7664,11/26/2022,Mariana Castro,Zacapa,Gualan,1-68209-115-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,490,2077,3/27/2022,angela Navarro,Chimaltenango,San Martin Jilotepeque,1-882877-42-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,613,4948,9/9/2022,Raquel Velasquez,Alta Verapaz,Santa Cruz Verapaz,0-460-79289-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,476,5082,9/26/2022,Carlos Gonzalez,Solola,San Juan La Laguna,0-251-26712-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,737,2801,2/15/2022,Julio Rojas,Retalhuleu,Retalhuleu,0-245-91740-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,966,4294,3/7/2022,Gabriela Ibarra,San Marcos,Sibinal,0-676-63241-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,788,5347,7/17/2022,Marcela Aguilar,Baja Verapaz,Purulha,1-936793-28-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,146,6439,8/4/2022,Marcos Diaz,Quiche,Chichicastenango,1-82818-196-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,107,7563,9/28/2022,Mariana Chavez,Quiche,Santo Tomas Chichicastenango,1-80247-616-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,470,596,11/29/2022,Manuel Cortes,Suchitepequez,Mazatenango,1-75928-072-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,635,4299,5/16/2022,Jorge Mendoza,Retalhuleu,Nuevo San Carlos,0-461-24919-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,750,7591,6/21/2022,Olga Hernandez,El Progreso,San Antonio La Paz,1-81433-735-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,608,1857,8/20/2022,Margarita Navarro,Totonicapan,San Andres Xecul,0-8350-8434-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,499,4744,6/23/2022,Salvador Lopez,San Marcos,San Marcos,0-536-35497-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,781,2025,4/8/2022,Silvia Guerrero,Retalhuleu,Nuevo San Carlos,0-343-83778-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,310,1244,9/26/2022,Josefa Vazquez,Sacatepequez,Jocotenango,0-8093-9739-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,513,1954,1/17/2022,Isabel Romero,Baja Verapaz,Salama,0-12-729816-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,505,787,1/2/2022,Ricardo Diaz,Chiquimula,Concepcion Las Minas,0-628-91849-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,905,6732,9/1/2022,Laura Silva,San Marcos,Sibinal,1-70415-196-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,140,1996,8/30/2022,Juan Molina,Izabal,Morales,1-4699-9441-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,857,5073,1/19/2022,Ramon Martinez,Solola,San Pedro La Laguna,1-67400-066-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,668,4504,7/15/2022,Gustavo Salazar,Retalhuleu,Nuevo San Carlos,1-196-12194-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,180,7941,2/8/2022,Maria Cortes,Suchitepequez,Patulul,0-7832-1875-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,266,4388,10/21/2022,Salvador Ortiz,Sacatepequez,Sumpango,0-565-65732-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,546,4453,12/2/2022,Andres Alvarez,Jalapa,Jalapa,0-331-27920-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,516,7512,8/4/2022,Julio Espinoza,Quetzaltenango,Salcaja,1-57953-608-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,400,4418,12/12/2022,Javier Perez,Solola,San Lucas Toliman,1-149-26233-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,762,1361,6/19/2022,angela Perez,Zacapa,Rio Hondo,0-922781-75-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,254,6835,4/6/2022,Emilio Ortiz,Guatemala,Mixco,1-397-88108-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,909,925,11/15/2022,Esteban Chavez,Santa Rosa,Cuilapa,1-82392-731-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,794,1266,7/25/2022,Jose Cortes,Santa Rosa,San Juan Tecuaco,1-69035-928-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,935,1175,2/21/2022,Juana Fernandez,Peten,Poptun,0-14-039419-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,985,2719,5/10/2022,Miguel Ibarra,Jutiapa,Agua Blanca,0-9659911-7-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,465,3037,8/9/2022,angela Romero,Peten,Flores,1-63151-614-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,796,7135,10/30/2022,Julio Garcia,Suchitepequez,Chicacao,0-7327-7039-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,783,2814,3/29/2022,Esteban Flores,Huehuetenango,La Democracia,1-79866-254-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,309,4084,5/28/2022,Julia Mendoza,Guatemala,Mixco,0-7429-7014-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,488,7647,1/6/2022,Fabiola Cabrera,Retalhuleu,Nuevo San Carlos,1-898865-39-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,433,1377,12/4/2022,Juan Sanchez,Sacatepequez,Antigua Guatemala,1-4393-1487-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,727,3494,8/10/2022,Pedro Cabrera,Alta Verapaz,Santa Cruz Verapaz,0-922521-45-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,654,721,5/18/2022,Fabiola Campos,El Progreso,Morazan,1-55362-826-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,898,1302,9/28/2022,Ismael Rivera,Jalapa,Mataquescuintla,1-05-430180-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,655,1005,4/26/2022,Arturo Cruz,Guatemala,Villa Nueva,0-10-782725-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,553,7723,7/20/2022,Ruth Rodriguez,Jutiapa,El Progreso,0-357-32371-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,928,6243,4/2/2022,Isabel Hernandez,Solola,San Lucas Toliman,0-04-827998-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,739,2935,7/19/2022,Sofia Aguilar,Alta Verapaz,Tucuru,1-4283-7512-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,702,7039,7/29/2022,Alonso Salazar,Escuintla,La Gomera,1-79950-696-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,138,4756,5/18/2022,Simon Aguilar,Baja Verapaz,Cubulco,0-02-994557-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,299,6957,4/3/2022,Mario Chavez,Retalhuleu,Retalhuleu,1-09-665306-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,719,1520,3/24/2022,Cristian Chavez,Chiquimula,Esquipulas,0-14-291208-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,264,3606,5/26/2022,Ignacio Vargas,Quiche,Santo Tomas Chichicastenango,0-596-35732-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,619,7850,3/17/2022,Alfredo Rojas,Retalhuleu,San Felipe,0-08-202026-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,754,1142,3/1/2022,Arturo Lopez,El Progreso,San Agustin Acasaguastlan,0-596-21254-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,500,4019,11/23/2022,Marcela Chavez,Chimaltenango,Tecpan Guatemala,0-436-69577-4
