Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,213,1584,3/11/2023,Andres Perez,Jutiapa,Santa Catarina Mita,0-85132-630-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,851,6666,12/15/2023,Marcela Sanchez,Sacatepequez,Pastores,0-418-37060-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,908,6973,6/11/2023,Ines Mendoza,Sacatepequez,Ciudad Vieja,1-204-79282-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,504,2897,9/6/2023,Veronica Ramirez,Peten,Flores,0-327-96751-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,215,2965,4/4/2023,Hugo Guerrero,Solola,Solola,0-550-36952-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,201,6954,1/24/2023,Martin Lopez,El Progreso,Sanarate,0-7788-3375-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,173,927,9/24/2023,Arturo Molina,Quiche,Uspantan,0-8190-8134-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,660,3041,12/18/2023,Pablo Sanchez,Guatemala,Villa Nueva,0-7844-5055-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,586,4944,1/22/2023,Teresa Vega,Jalapa,Mataquescuintla,1-70273-145-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,113,3752,3/25/2023,Ignacio Gonzalez,Quiche,Nebaj,1-69478-411-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,981,1071,7/4/2023,Estela Gonzalez,Baja Verapaz,Purulha,0-370-77025-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,972,6475,6/29/2023,Emilio Cruz,Jalapa,San Luis Jilotepeque,1-84416-946-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,305,6656,9/24/2023,Ricardo Diaz,Sacatepequez,Jocotenango,1-5493-1160-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,643,1521,7/3/2023,Teresa Rojas,Baja Verapaz,San Jeronimo,1-85058-041-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,831,6828,6/6/2023,Alejandra Vargas,Baja Verapaz,Salama,0-603-37861-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,130,5267,8/1/2023,Raquel Vazquez,Izabal,El Estor,1-4962-7207-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,296,3878,2/2/2023,Claudia Lopez,Retalhuleu,Retalhuleu,0-7889-5143-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,686,4926,2/4/2023,Ismael Vazquez,Huehuetenango,La Democracia,0-642-84272-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,804,1853,5/9/2023,Beatriz Fernandez,Retalhuleu,Retalhuleu,0-485-67739-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,205,4663,9/1/2023,Isabel Medina,Chiquimula,San Jose La Arada,0-7283-6752-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,448,1406,6/1/2023,Carolina Torres,Quetzaltenango,Salcaja,0-464-52841-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,903,7832,1/8/2023,Rafael Fernandez,Quetzaltenango,Cantel,1-269-84088-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,872,5117,1/14/2023,Natalia Martinez,Suchitepequez,Chicacao,1-9787-2535-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,903,7153,5/17/2023,Eduardo Pacheco,Jalapa,San Luis Jilotepeque,0-692-70036-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,207,5885,9/10/2023,Yolanda Diaz,Chiquimula,Concepcion Las Minas,0-85080-576-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,864,3417,11/23/2023,angela Soto,Jutiapa,El Progreso,1-04-899169-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,644,6288,4/6/2023,Rosa Gomez,Escuintla,Santa Lucia Cotzumalguapa,0-06-538434-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,251,5504,5/19/2023,Sandra Ramos,Totonicapan,San Andres Xecul,1-113-53554-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,506,2805,2/10/2023,Marcos Molina,Jutiapa,Asuncion Mita,1-03-042288-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,858,1863,6/13/2023,Diego Espinoza,El Progreso,Guastatoya,1-77501-222-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,551,898,1/11/2023,Valeria Ortiz,Totonicapan,San Cristobal Totonicapan,1-955265-14-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,953,7039,1/25/2023,Raquel Rivera,Totonicapan,Momostenango,1-01-862764-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,536,1363,8/21/2023,Raquel Diaz,Chimaltenango,San Martin Jilotepeque,0-11-569482-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,812,5981,8/20/2023,Cecilia Campos,Sacatepequez,Antigua Guatemala,1-61859-197-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,241,5173,2/16/2023,Silvia Acosta,Quiche,Nebaj,1-4436-8674-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,823,1100,7/6/2023,Cecilia Cortes,Izabal,Morales,1-4568-9609-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,457,3920,2/8/2023,Carlos Medina,Solola,Solola,1-966893-86-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,288,7101,12/19/2023,Andrea Cruz,Jutiapa,Agua Blanca,0-664-73670-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,909,4116,10/2/2023,Mario Ramirez,Alta Verapaz,Tucuru,0-918837-95-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,327,5004,2/25/2023,Marcelo Guerrero,Sacatepequez,Ciudad Vieja,1-320-67114-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,898,1465,4/14/2023,Sebastian Cortes,Peten,San Benito,1-4753-9699-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,657,2754,12/22/2023,Teresa Acosta,San Marcos,Sibinal,1-67360-917-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,209,1929,10/20/2023,Rosa Perez,Suchitepequez,Patulul,1-380-99047-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,565,5245,8/1/2023,Emilio Diaz,Zacapa,Zacapa,1-364-30141-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,657,5358,11/27/2023,Fabiola Castillo,Quiche,Santa Cruz del Quiche,0-7428-3030-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,624,5256,11/1/2023,Mirta Vazquez,Chimaltenango,Tecpan Guatemala,0-673-14295-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,302,3326,8/16/2023,Simon Garcia,Alta Verapaz,Coban,1-79831-399-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,153,5365,1/2/2023,Alfredo Navarro,Escuintla,Tiquisate,1-874895-23-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,903,7215,1/16/2023,Andres Ortiz,Sacatepequez,Ciudad Vieja,1-107-13352-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,829,1221,4/4/2023,Simon Cortes,Escuintla,Tiquisate,1-79059-032-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,779,2651,2/18/2023,Juana Medina,Escuintla,Santa Lucia Cotzumalguapa,1-4210-4735-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,285,5816,2/7/2023,Miguel Guerrero,Retalhuleu,San Felipe,1-9991073-0-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,330,2086,4/15/2023,Javier Mendoza,Solola,San Juan La Laguna,0-354-40111-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,628,2558,5/2/2023,Francisco Flores,Zacapa,La Union,0-05-933474-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,283,3198,11/18/2023,Rosario Vega,Baja Verapaz,Salama,0-8221-6214-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,130,3223,3/14/2023,Luz Gonzalez,San Marcos,Concepcion Tutuapa,0-216-21002-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,693,5230,9/25/2023,Natalia Ramos,Baja Verapaz,Rabinal,1-00-777178-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,472,7949,1/27/2023,Valeria Hernandez,Sacatepequez,Ciudad Vieja,0-14-834900-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,132,6426,12/1/2023,Julia Rodriguez,Escuintla,La Gomera,1-69494-158-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,855,4202,6/8/2023,Fernando Gonzalez,Zacapa,Gualan,1-5165-8954-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,244,4759,8/11/2023,Teresa Vargas,Totonicapan,San Bartolo,0-478-75190-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,543,7200,12/25/2023,Maria Morales,Suchitepequez,San Antonio Suchitepequez,1-84071-194-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,871,1870,5/16/2023,Rafael Hernandez,Solola,San Juan La Laguna,1-69014-107-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,433,7742,10/22/2023,Julia Salazar,Solola,San Juan La Laguna,1-57684-295-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,268,1789,12/2/2023,Antonio Castillo,Peten,Flores,1-188-70924-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,126,7469,1/15/2023,Isabel Perez,Escuintla,Palin,0-352-47523-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,401,5396,7/27/2023,Rosa Silva,Guatemala,Mixco,0-599-27883-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,121,1228,3/13/2023,Juana Ramirez,Zacapa,Zacapa,0-7529-6122-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,183,6290,5/22/2023,Pablo Vega,El Progreso,Morazan,1-5238-5296-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,648,1245,9/12/2023,Tomas Cruz,Quetzaltenango,Quetzaltenango,0-917830-08-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,963,2274,11/30/2023,Francisco Ibarra,Sacatepequez,Antigua Guatemala,1-65918-366-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,530,1868,2/15/2023,Pedro Pacheco,Sacatepequez,Antigua Guatemala,1-06-297494-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,229,923,3/25/2023,Simon Silva,Retalhuleu,San Felipe,0-480-15688-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,897,2746,10/15/2023,Claudia Cabrera,Alta Verapaz,San Cristabal Verapaz,0-942320-69-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,153,3062,3/8/2023,Susana Ortiz,Jalapa,Mataquescuintla,0-8213-7055-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,610,1685,10/23/2023,Lorena Molina,Suchitepequez,San Bernardino,1-5276-7948-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,758,4159,3/2/2023,Mirta Cruz,Peten,Sayaxche,1-01-115720-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,967,5713,9/10/2023,Raul Ibarra,Quiche,Nebaj,1-63902-476-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,720,4493,12/20/2023,Luz Soto,Jalapa,San Pedro Pinula,1-60515-870-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,614,6289,2/6/2023,Oscar Aguilar,Quetzaltenango,San Carlos Sija,0-573-04397-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,347,3248,1/22/2023,Marcelo Ramos,Jutiapa,Santa Catarina Mita,1-142-33254-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,929,7183,11/13/2023,Pedro Cabrera,Alta Verapaz,San Cristabal Verapaz,1-190-46690-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,993,4388,11/18/2023,Susana Ponce,Retalhuleu,Retalhuleu,1-75535-499-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,621,5666,12/16/2023,Raul Espinoza,Zacapa,Gualan,0-475-70375-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,773,6752,8/20/2023,Oscar Rodriguez,Quetzaltenango,Cantel,0-19-987178-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,798,3667,12/24/2023,Carolina Sanchez,Quetzaltenango,Salcaja,1-74789-272-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,727,920,8/10/2023,Marcos Cortes,Escuintla,Santa Lucia Cotzumalguapa,0-12-505304-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,274,2301,7/2/2023,Claudia Ibarra,San Marcos,Concepcion Tutuapa,0-12-972390-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,616,4894,10/17/2023,Raul Acosta,Escuintla,Santa Lucia Cotzumalguapa,0-376-00770-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,403,7885,5/8/2023,Sebastian Ibarra,Solola,San Pedro La Laguna,1-171-36358-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,567,1047,4/15/2023,Jorge Diaz,Peten,Santa Elena,0-260-44273-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,479,5184,4/13/2023,Hugo Diaz,Escuintla,Santa Lucia Cotzumalguapa,1-68623-175-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,121,727,6/2/2023,Tomas Sanchez,Quetzaltenango,Salcaja,1-271-53607-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,300,5140,9/28/2023,Arturo Ibarra,Huehuetenango,Colotenango,1-4946-1272-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,724,2135,12/3/2023,Yolanda Morales,Quiche,Uspantan,0-678-80983-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,718,4905,9/3/2023,Felipe Guzman,Solola,San Lucas Toliman,1-85476-059-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,374,4514,9/14/2023,Alejandra Hernandez,Baja Verapaz,Rabinal,0-7374-5834-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,789,3533,12/28/2023,Rosa Lopez,Chiquimula,Camotan,1-4011-3167-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,867,3026,1/2/2023,Hugo Rojas,San Marcos,San Marcos,0-14-883672-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,785,5661,12/18/2023,Luz Navarro,Quetzaltenango,Salcaja,1-178-90133-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,495,6475,9/13/2023,Luis Gonzalez,Totonicapan,San Bartolo,1-62712-632-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,527,3806,10/12/2023,Marcos Vargas,Santa Rosa,Cuilapa,0-255-99642-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,496,4715,4/6/2023,angela Gomez,Izabal,Livingston,0-225-40581-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,409,947,4/25/2023,Gloria Espinoza,Solola,Solola,0-438-78634-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,521,5386,12/5/2023,Isabel Sanchez,San Marcos,San Pedro Sacatepequez,0-9501615-9-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,672,7544,6/5/2023,Alfredo Chavez,Suchitepequez,Patulul,0-212-02681-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,854,4253,7/10/2023,Andres Torres,Baja Verapaz,Purulha,0-486-65041-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,895,3177,3/3/2023,Silvia Ortiz,Jutiapa,Agua Blanca,0-227-99786-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,887,2913,1/6/2023,Fernando Leon,Huehuetenango,Huehuetenango,1-200-20533-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,508,5595,7/14/2023,Mariana Jimenez,Alta Verapaz,Santa Cruz Verapaz,1-4866-1725-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,372,881,4/10/2023,Fabiola Guzman,Sacatepequez,Pastores,0-517-44611-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,435,7771,8/23/2023,Tomas Paredes,El Progreso,Sanarate,0-7259-6756-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,297,1613,9/10/2023,Ricardo Fernandez,Solola,San Lucas Toliman,1-55553-705-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,269,6756,5/18/2023,Teresa Fernandez,Jutiapa,Jutiapa,0-262-68915-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,881,3906,12/7/2023,Javier Leon,Baja Verapaz,Salama,1-84530-731-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,572,4455,6/29/2023,Arturo Guerrero,Sacatepequez,Sumpango,0-418-92382-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,751,1395,9/24/2023,Ignacio Ramirez,Chiquimula,Esquipulas,1-5350-2172-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,331,2890,7/20/2023,Patricia Romero,Izabal,El Estor,1-4927-1049-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,282,4503,10/17/2023,Mariana Rodriguez,Suchitepequez,Mazatenango,1-08-246337-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,401,647,9/20/2023,Mariana Perez,Santa Rosa,Santa Maria Ixhuatan,1-69082-910-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,362,4847,2/1/2023,Monica Velasquez,Sacatepequez,Pastores,0-540-84891-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,769,3665,12/22/2023,Mario Aguilar,Izabal,Livingston,1-4432-0647-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,277,2957,10/19/2023,Rosa Hernandez,Suchitepequez,San Bernardino,0-946616-42-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,111,6553,5/17/2023,Mirta Torres,Peten,Sayaxche,1-213-92099-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,879,6951,5/6/2023,Jorge Torres,Totonicapan,Momostenango,0-580-45349-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,530,6288,7/6/2023,Susana Ponce,Jutiapa,Jutiapa,0-258-89132-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,924,4271,3/3/2023,Teresa Guerrero,Solola,Solola,0-313-71146-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,344,1264,5/2/2023,Martin Salazar,Alta Verapaz,Tactic,1-61877-878-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,905,4502,5/15/2023,Ismael Garcia,El Progreso,San Agustin Acasaguastlan,1-923140-77-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,967,3474,1/28/2023,Oscar Reyes,Izabal,Livingston,0-17-882511-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,380,7028,9/29/2023,Olga Lopez,Chiquimula,San Jose La Arada,1-387-22742-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,770,3331,12/5/2023,Jorge Morales,Izabal,Los Amates,0-448-75507-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,941,2862,4/19/2023,Sandra Chavez,Chiquimula,Camotan,1-07-414667-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,866,3677,5/16/2023,Laura Sanchez,Retalhuleu,Champerico,1-214-84987-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,928,5362,7/7/2023,Veronica Perez,Guatemala,Villa Nueva,1-111-43066-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,270,7712,8/18/2023,Sofia Paredes,Sacatepequez,Ciudad Vieja,0-13-618311-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,174,1630,12/17/2023,Valeria Mendoza,Alta Verapaz,San Cristabal Verapaz,0-06-385859-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,952,4053,12/13/2023,Lorena Rivera,Totonicapan,San Cristobal Totonicapan,1-105-93162-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,840,5881,10/26/2023,Elena Romero,Zacapa,Rio Hondo,0-398-30785-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,622,7064,2/21/2023,Beatriz Vega,Jutiapa,Jutiapa,0-7339-8596-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,445,1470,6/30/2023,Antonio Leon,Quiche,Santa Cruz del Quiche,0-412-60814-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,976,5036,3/14/2023,Tomas Acosta,Sacatepequez,Antigua Guatemala,1-5380-2394-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,160,7182,7/25/2023,Simon Salazar,Chiquimula,Chiquimula,1-61289-086-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,756,3559,11/28/2023,Alfredo Torres,Baja Verapaz,Purulha,1-06-877584-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,442,6979,5/21/2023,Salvador Espinoza,Sacatepequez,Antigua Guatemala,0-16-977722-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,174,2710,11/15/2023,Luis Diaz,El Progreso,San Agustin Acasaguastlan,1-5371-8365-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,698,3826,11/4/2023,Andres Ortiz,Zacapa,Rio Hondo,0-948550-76-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,471,5588,8/30/2023,Carmen Soto,Huehuetenango,San Pedro Necta,0-08-006772-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,331,5531,9/29/2023,Fernando Sanchez,Suchitepequez,Mazatenango,0-02-722625-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,468,5131,8/30/2023,Luisa Rojas,Retalhuleu,San Sebastian,0-452-02147-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,721,2949,5/11/2023,Cristian Medina,San Marcos,Tejutla,0-10-469414-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,858,700,10/25/2023,Gabriel Soto,Peten,Flores,1-5227-0050-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,673,3368,7/18/2023,Jorge Vega,Quiche,Chichicastenango,1-880571-26-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,540,566,8/25/2023,Pablo Soto,Guatemala,Mixco,1-339-14546-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,909,7102,3/26/2023,Ernesto Romero,Huehuetenango,Colotenango,1-5383-6036-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,533,3171,7/20/2023,Manuel Leon,Izabal,Morales,1-7384190-8-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,820,7474,12/7/2023,Ines Salazar,Solola,San Lucas Toliman,0-7753-7199-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,377,1089,1/18/2023,Monica Ibarra,Zacapa,Rio Hondo,1-175-16807-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,707,6501,7/31/2023,Cristian Torres,El Progreso,San Antonio La Paz,1-63686-709-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,999,3133,1/5/2023,Fabiola Castro,Jalapa,San Pedro Pinula,1-961703-78-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,474,1920,10/14/2023,Vicente Velasquez,Santa Rosa,Oratorio,0-460-20835-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,901,6558,10/5/2023,Jorge Guzman,Alta Verapaz,Coban,0-556-83301-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,978,4329,4/1/2023,Valeria Guzman,Suchitepequez,Mazatenango,1-74589-771-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,509,3399,7/13/2023,Eduardo Espinoza,Chiquimula,Esquipulas,1-908284-73-0
