Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,756,786,5/13/2024,Diego Ortiz,Quiche,Nebaj,0-671-60856-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,537,6520,6/7/2024,Yolanda Soto,Santa Rosa,Cuilapa,1-190-75581-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,501,7932,9/8/2024,Cecilia Ortiz,Chimaltenango,Patzun,0-326-70990-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,403,1140,2/29/2024,Felipe Alvarez,Chiquimula,Esquipulas,1-153-92238-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,396,7465,5/8/2024,Teresa Vargas,Chimaltenango,Chimaltenango,1-76260-163-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,545,3067,6/21/2024,Esteban Jimenez,Baja Verapaz,San Jeronimo,0-8347-1015-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,708,5165,8/19/2024,Manuel Torres,Quiche,Santo Tomas Chichicastenango,1-326-78692-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,249,7127,1/25/2024,Raul Campos,Sacatepequez,Pastores,1-102-29783-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,815,5668,1/27/2024,Antonio Guzman,Izabal,Los Amates,0-06-119798-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,981,2514,6/16/2024,Esperanza Romero,Suchitepequez,Chicacao,0-478-68775-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,797,7677,5/12/2024,Manuel Ponce,Chimaltenango,Tecpan Guatemala,0-930366-17-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,235,5033,7/14/2024,Cristian Navarro,Quetzaltenango,Cantel,1-269-38934-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,196,5649,7/24/2024,Carolina Vazquez,Baja Verapaz,Salama,0-397-53958-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,939,4060,5/3/2024,Eduardo Cortes,Chiquimula,Chiquimula,1-337-52757-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,718,1321,7/1/2024,Sandra Martinez,Escuintla,La Gomera,1-4412-6929-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,477,2921,2/6/2024,Javier Martinez,Suchitepequez,San Antonio Suchitepequez,1-82435-304-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,942,7478,4/19/2024,Samuel Ortiz,Zacapa,Teculutan,0-558-14567-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,305,3332,5/19/2024,Mirta Soto,Retalhuleu,San Felipe,1-311-48788-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,603,7464,1/8/2024,Eduardo Medina,Quiche,Chichicastenango,1-5412-6380-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,268,7851,7/24/2024,Gabriela Guzman,Jalapa,Jalapa,1-83521-296-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,552,6579,3/14/2024,Patricia Ibarra,Alta Verapaz,San Cristabal Verapaz,0-8139-9968-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,858,5425,7/8/2024,Teresa Flores,Quetzaltenango,Olintepeque,0-8017-2261-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,696,4786,1/11/2024,Luz Vargas,Alta Verapaz,San Cristabal Verapaz,1-993167-16-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,716,2446,1/30/2024,Marcela Garcia,Baja Verapaz,Rabinal,1-124-89203-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,498,583,5/19/2024,Ramon Guzman,Baja Verapaz,Cubulco,0-311-19556-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,739,5841,6/20/2024,Diana Paredes,Zacapa,Gualan,1-115-14145-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,1000,935,8/13/2024,Carmen Flores,Peten,Poptun,0-216-64643-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,752,3294,8/14/2024,Francisco Alvarez,El Progreso,Guastatoya,1-390-15858-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,566,4533,4/28/2024,Carlos Romero,Peten,Sayaxche,0-480-71397-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,621,7790,2/28/2024,Julia Ponce,Sacatepequez,Antigua Guatemala,0-85806-705-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,362,2703,5/1/2024,Esperanza Romero,Izabal,Los Amates,1-08-629298-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,897,5007,5/11/2024,Gabriel Jimenez,Santa Rosa,Santa Maria Ixhuatan,1-74522-461-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,218,7169,5/18/2024,Gloria Ortiz,Alta Verapaz,Tucuru,1-245-82591-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,474,1242,3/29/2024,Marcelo Sanchez,Peten,Poptun,0-10-937167-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,992,4755,7/26/2024,Marcelo Lopez,Baja Verapaz,Purulha,0-7839-2992-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,733,2740,3/8/2024,Ana Ramirez,Escuintla,Tiquisate,1-339-76796-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,297,4815,3/29/2024,Martin Sanchez,Izabal,Livingston,0-7890-3521-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,322,4627,4/20/2024,Mariana Lopez,Quiche,Chichicastenango,1-59914-293-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,506,6439,2/14/2024,Tomas Torres,Jalapa,San Pedro Pinula,1-225-47528-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,903,5020,1/21/2024,Enrique Guerrero,Jalapa,San Pedro Pinula,0-8261-1971-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,793,1979,5/27/2024,Ricardo Fernandez,Guatemala,Mixco,1-72102-986-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,931,5768,3/31/2024,Jose Lopez,Jutiapa,Asuncion Mita,1-302-71533-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,855,7417,1/30/2024,Eduardo Molina,San Marcos,San Marcos,1-356-74894-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,121,3623,9/16/2024,Carolina Ibarra,Totonicapan,Totonicapan,1-4090-5915-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,409,3124,8/15/2024,Sebastian Leon,San Marcos,Sibinal,1-85025-627-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,200,5235,1/25/2024,Luz Acosta,El Progreso,Morazan,0-910556-94-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,439,2474,4/30/2024,Pilar Ibarra,San Marcos,Concepcion Tutuapa,0-12-044609-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,437,7237,6/30/2024,Ernesto Sanchez,Izabal,Los Amates,0-476-01025-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,808,5499,8/15/2024,Samuel Rivera,Escuintla,La Gomera,0-04-088281-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,923,1240,5/27/2024,Ricardo Salazar,Jalapa,Monjas,0-7109-8379-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,824,4843,6/1/2024,Olga Fernandez,Solola,San Pedro La Laguna,1-294-70407-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,875,6232,6/1/2024,Rosario Ibarra,Chiquimula,San Jose La Arada,1-03-595547-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,871,5692,9/6/2024,Carolina Sanchez,Guatemala,Mixco,1-276-07337-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,593,3038,7/24/2024,Luis Castillo,Quiche,Santo Tomas Chichicastenango,0-224-20135-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,937,4684,3/6/2024,Jose Mendoza,Retalhuleu,San Felipe,1-897299-95-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,535,4214,3/5/2024,Josefa Garcia,El Progreso,San Antonio La Paz,1-386-89296-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,846,7910,4/2/2024,Mario Martinez,Izabal,Puerto Barrios,1-60055-296-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,602,3686,3/29/2024,Juana Vega,Guatemala,Santa Catarina Pinula,1-64654-198-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,532,2757,3/28/2024,Silvia Pacheco,El Progreso,San Antonio La Paz,1-121-35698-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,985,5074,4/24/2024,Luis Navarro,San Marcos,San Marcos,1-4401-6363-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,208,2740,6/27/2024,Mariana Acosta,Zacapa,Teculutan,0-8129-9839-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,970,5851,2/27/2024,Diana Mendoza,Quetzaltenango,Quetzaltenango,0-509-38620-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,349,1571,1/3/2024,Paola Pacheco,Escuintla,Santa Lucia Cotzumalguapa,0-89518-796-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,772,1601,3/9/2024,Esteban Vargas,Peten,Sayaxche,0-07-121955-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,425,1742,8/3/2024,Paola Navarro,Quetzaltenango,Cantel,1-66808-898-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,563,6655,4/23/2024,Marcos Rodriguez,Escuintla,Santa Lucia Cotzumalguapa,0-433-95697-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,455,7847,5/3/2024,Gabriel Romero,Chiquimula,Camotan,0-08-946713-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,102,2155,8/24/2024,Claudia Salazar,Peten,San Benito,0-08-292223-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,589,1084,4/19/2024,Julia Cabrera,Solola,Solola,1-261-90501-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,786,4119,3/23/2024,Tomas Vargas,El Progreso,Sanarate,0-7892-6868-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,401,5659,9/11/2024,Monica Gomez,Jalapa,Jalapa,1-74624-099-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,403,7216,3/27/2024,Rafael Ponce,San Marcos,Concepcion Tutuapa,0-18-577214-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,995,4936,3/31/2024,Sebastian Vargas,Guatemala,Mixco,0-298-76040-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,757,5226,3/7/2024,Roberto Romero,Izabal,Morales,1-58657-546-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,774,2476,4/25/2024,Paola Ortiz,Baja Verapaz,Salama,1-347-77694-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,304,2236,6/26/2024,Juan Paredes,Izabal,Livingston,0-315-76150-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,270,4477,3/27/2024,Alonso Rodriguez,Baja Verapaz,Salama,1-960916-89-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,235,1877,8/7/2024,Lucia Cabrera,Santa Rosa,Santa Maria Ixhuatan,0-202-17446-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,104,3252,1/7/2024,Gabriela Ramos,Guatemala,Guatemala City,1-57752-078-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,673,3986,4/23/2024,Teresa Paredes,El Progreso,San Agustin Acasaguastlan,0-357-13458-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,352,3996,5/21/2024,Adriana Aguilar,Quiche,Chichicastenango,1-70498-651-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,837,5610,5/21/2024,Marcos Gomez,Peten,Poptun,1-5364-1908-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,216,1145,6/11/2024,Gabriela Cruz,Huehuetenango,San Juan Atitan,1-228-09695-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,153,2753,9/12/2024,Rosario Sanchez,Solola,San Lucas Toliman,0-02-724809-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,700,7034,5/27/2024,Luz Mendoza,Baja Verapaz,Cubulco,0-7810-1557-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,850,2146,3/9/2024,Mirta Ramos,Quetzaltenango,Salcaja,1-396-69907-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,384,2890,6/21/2024,Andres Torres,Huehuetenango,Colotenango,0-464-13525-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,110,6418,6/24/2024,Adrian Rivera,Peten,Santa Elena,1-151-38661-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,668,3281,5/5/2024,Laura Reyes,Guatemala,Villa Nueva,0-89929-660-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,448,6369,3/11/2024,Luis Rodriguez,Guatemala,Santa Catarina Pinula,1-298-75262-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,239,7165,1/8/2024,Veronica Garcia,Baja Verapaz,Purulha,1-281-47523-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,485,3167,5/24/2024,Alejandro Aguilar,Alta Verapaz,San Cristabal Verapaz,0-274-23750-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,179,5987,1/13/2024,Aurora Acosta,Zacapa,La Union,1-149-36426-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,489,4661,3/19/2024,Francisco Vargas,Baja Verapaz,Rabinal,1-939939-35-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,172,736,8/30/2024,Ernesto Morales,El Progreso,Morazan,0-04-363313-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,857,3274,4/19/2024,Valeria Alvarez,Santa Rosa,Santa Maria Ixhuatan,0-301-30644-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,962,2764,7/2/2024,Tomas Vega,Zacapa,La Union,1-172-59586-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,803,634,4/9/2024,Ines Gomez,Jutiapa,Asuncion Mita,1-7390561-7-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,492,2970,4/8/2024,Ernesto Ortiz,Quetzaltenango,Olintepeque,1-967771-12-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,714,4274,8/29/2024,Elena Leon,Jutiapa,El Progreso,1-991354-56-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,356,1705,4/26/2024,Marcos Acosta,Santa Rosa,Santa Maria Ixhuatan,0-356-10840-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,645,4963,3/10/2024,Monica Gomez,Jutiapa,El Progreso,0-435-81008-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,703,4109,5/17/2024,Ernesto Chavez,Suchitepequez,Patulul,1-937508-07-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,366,6074,5/4/2024,Vicente Reyes,Alta Verapaz,San Cristabal Verapaz,1-5112-9933-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,620,4703,3/4/2024,Ignacio Gonzalez,Jalapa,Monjas,1-4339-4132-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,321,3434,5/12/2024,Maria Ramos,San Marcos,Tejutla,1-4582-8789-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,193,4094,3/12/2024,Luisa Mendoza,Huehuetenango,Colotenango,0-7467-4002-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,534,4649,5/21/2024,Andres Navarro,Suchitepequez,San Antonio Suchitepequez,0-6485751-2-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,889,3347,4/25/2024,Carolina Vega,Escuintla,Escuintla,1-234-05441-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,397,6787,4/2/2024,Alejandro Leon,San Marcos,Concepcion Tutuapa,0-575-67310-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,130,4530,5/11/2024,Luisa Castro,Baja Verapaz,San Jeronimo,0-213-33751-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,314,4453,1/10/2024,Samuel Guzman,Sacatepequez,Pastores,0-88382-335-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,606,4805,3/8/2024,Ines Cruz,Santa Rosa,Barberena,1-4246-4039-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,472,2190,7/17/2024,Laura Silva,Baja Verapaz,Purulha,0-443-28215-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,199,774,7/29/2024,Jorge Fernandez,Totonicapan,Totonicapan,1-171-58836-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,351,5548,5/28/2024,Margarita Aguilar,San Marcos,Tejutla,0-437-03995-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,716,5696,6/25/2024,Esperanza Martinez,San Marcos,San Marcos,1-9844-1159-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,404,7323,6/7/2024,Olga Torres,Zacapa,Zacapa,0-345-07602-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,398,4842,4/5/2024,Mirta Castro,Totonicapan,San Bartolo,1-84018-148-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,116,5607,6/12/2024,Roberto Rojas,Peten,Sayaxche,0-88868-195-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,992,2660,3/24/2024,Natalia Gomez,San Marcos,Concepcion Tutuapa,0-574-55865-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,467,7448,1/16/2024,Isabel Cruz,Sacatepequez,Ciudad Vieja,0-906707-43-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,984,6533,1/22/2024,Ignacio Romero,Zacapa,Teculutan,0-226-09685-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,860,5056,9/11/2024,Cristian Gonzalez,Solola,San Juan La Laguna,1-80788-685-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,521,4100,9/13/2024,Estela Paredes,Quiche,Santa Cruz del Quiche,1-86419-861-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,229,7846,3/5/2024,Raul Vazquez,Izabal,El Estor,0-324-18495-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,175,5712,8/25/2024,Salvador Guerrero,Zacapa,La Union,0-699-39773-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,972,3377,7/27/2024,Fernando Silva,El Progreso,San Agustin Acasaguastlan,0-11-875705-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,290,5877,5/28/2024,Ramon Lopez,Chiquimula,Concepcion Las Minas,0-418-08779-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,284,2750,3/12/2024,Samuel Castillo,Solola,San Juan La Laguna,0-15-850909-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,110,5181,1/2/2024,Adrian Martinez,Peten,Flores,0-7568-7593-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,892,4180,5/25/2024,Antonio Campos,Zacapa,Rio Hondo,1-879056-91-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,988,2144,3/2/2024,Ana Lopez,Peten,San Benito,1-281-44994-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,697,6007,7/26/2024,Rafael Salazar,Retalhuleu,Retalhuleu,1-4711-8893-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,432,3472,8/6/2024,Laura Guzman,Baja Verapaz,Salama,1-111-48700-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,590,6498,6/2/2024,Aurora Velasquez,Zacapa,Rio Hondo,0-315-48365-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,918,7652,3/13/2024,Luisa Cruz,Baja Verapaz,Salama,0-8324-3873-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,729,650,4/20/2024,Roberto Gomez,Jutiapa,El Progreso,0-693-18380-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,517,7000,5/15/2024,Adriana Torres,Quiche,Uspantan,0-01-203729-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,712,3430,8/20/2024,Alejandro Cortes,Izabal,Puerto Barrios,0-678-30646-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,556,7832,1/30/2024,Margarita Medina,Quetzaltenango,Olintepeque,1-4029-2932-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,501,7639,4/10/2024,Julio Jimenez,Suchitepequez,San Antonio Suchitepequez,1-332-75837-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,153,3628,2/20/2024,Carlos Torres,El Progreso,Guastatoya,0-9879589-6-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,350,7766,7/14/2024,Margarita Castro,Alta Verapaz,Coban,1-04-092520-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,903,4630,6/24/2024,Claudia Perez,Chiquimula,Camotan,1-102-88616-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,282,3676,6/5/2024,Ricardo Garcia,Jalapa,Monjas,1-74539-699-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,957,1134,5/27/2024,Andres Romero,Jutiapa,Santa Catarina Mita,1-930435-96-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,384,3577,9/16/2024,Simon Chavez,Baja Verapaz,San Jeronimo,1-391-68814-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,137,4945,3/3/2024,Laura Ponce,Solola,San Lucas Toliman,0-567-94126-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,232,4347,3/25/2024,angela Ortiz,Alta Verapaz,Tucuru,0-87595-736-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,367,4185,6/25/2024,Sofia Soto,Guatemala,Villa Nueva,0-9868112-5-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,972,3745,5/30/2024,Arturo Silva,Peten,Flores,1-85047-140-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,554,2486,3/31/2024,Lorena Gomez,Peten,Sayaxche,1-84811-111-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,846,6580,2/1/2024,Ernesto Rivera,Baja Verapaz,Rabinal,1-952257-39-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,162,5506,6/5/2024,Antonio Medina,Peten,Santa Elena,1-78706-318-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,940,6638,3/3/2024,Monica Silva,Quetzaltenango,Cantel,0-237-73815-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,981,6283,5/21/2024,Olga Reyes,Huehuetenango,La Democracia,0-85353-552-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,731,5533,7/9/2024,Antonio Medina,Retalhuleu,San Felipe,1-151-88801-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,198,3358,5/24/2024,Lucia Garcia,El Progreso,Sanarate,1-4914-1206-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,978,1131,7/16/2024,Ines Rodriguez,Sacatepequez,Ciudad Vieja,0-16-706858-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,981,6839,2/23/2024,Veronica Romero,Baja Verapaz,Salama,0-7143-5230-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,911,3179,6/29/2024,Alfredo Acosta,Solola,San Juan La Laguna,0-445-25696-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,795,3950,4/4/2024,Esteban Garcia,Guatemala,San Miguel Petapa,0-296-33274-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,642,2543,2/10/2024,Cecilia Martinez,Sacatepequez,Ciudad Vieja,1-200-11678-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,115,2013,7/8/2024,Pedro Vargas,El Progreso,Sanarate,1-66417-571-7
